struct_typ,guid,retrofit_cost
URML,d1f7ad74-27eb-47d7-a235-b55dfc42d1c7,203896.23
URML,c3b39c9a-fd38-4b32-869a-b859852f17aa,203817.23
URMM,324859aa-a307-476b-8833-a2f0f4d8468d,203216.23
URML,f2f92f66-5670-4d20-9ebd-8920e51bc0f5,201913.23
URMM,6e756e21-c57f-423b-88a9-c415e61b0209,200884.23
URML,ca280db4-66cc-498c-8faa-577ccbf4097f,200401.23
URML,87dff4aa-3246-4527-afc6-61fb32017b9f,200359.23
URMM,a1b09280-7bd7-40ed-8887-f4e21850137a,199518.23
URMM,41c33f82-8614-4bfa-ae1b-c2353bee873c,197771.23
URMM,c5fd46c9-a89c-4327-beb9-ce00a175b64b,197649.23
URML,85da8d0d-6617-480d-94d9-390a98c6ea93,195978.23
URML,919aca95-8ce4-4809-8ec7-7698251e8097,194977.23
URMM,6008ca9b-5665-408c-a9d0-f89a397c822e,194506.23
URML,8ce0f94c-84ab-46a0-aec9-d7c7cfc1abfd,193255.23
URML,d2df006f-8e80-49db-9994-ba9db97484c7,192621.23
URML,47bfdc44-8c6a-408b-863f-bbc1a0c32aa5,191826.23
URMM,bbea6463-9c96-406f-b28e-ce02474c5979,191256.23
URML,8c6db942-1f04-497f-bc38-be5ca4be60b3,190706.23
URML,b56a14fd-dafa-430b-bdfc-f921d8900c99,190598.23
URML,af51bb74-e1df-4399-9bca-1454d8ba1d26,189965.23
URMM,3a933c21-5bf2-4bdf-bcc0-9fec3f2ffb7b,189279.23
URML,4f4ab4c7-bee8-4d0a-8047-fd2c00ed720e,188676.23
URMM,e33c6abe-e40d-447a-acc7-7faac7a3bab4,188373.23
URML,aabdcc63-8a62-4eb3-994c-43c2156237c7,188031.23
URMM,7df1df34-2623-41d5-b452-0fa9b4ac1315,186892.23
URMM,40099287-5359-4191-9022-1aa01345f864,186538.23
URML,99bf4ece-a896-4e3f-8ecb-dead4c16d88f,186155.23
URML,96987723-976b-4221-b1fb-95140b09752c,185441.23
URML,c0b73ba6-7192-407f-bc42-2eb1793c730f,184817.23
URML,adc5f9b5-3b5e-45af-9ecb-c801f3edb534,184707.23
URMM,f9c1c5d9-6f1a-49d3-9375-a5091d0242a3,184428.23
URML,67623382-e0a4-416d-aeb0-312b68026c17,184353.23
URML,697e4207-3af2-4bc6-a86a-61a7acd787a9,184144.23
URML,a6e1b249-bb48-468d-876f-69d7771ce199,183464.23
URML,2b037abb-1a99-49f2-994a-cb987ad02296,183458.23
URML,3ac4ea5d-5d2c-4f5d-9db5-6a54572c4e62,183266.23
URMM,fae72f03-7846-468f-a16e-8f3b20eb5f0b,183170.23
URML,b16e8375-79bc-4d97-9704-885fb5b41961,182694.23
URML,ec8f3aa4-d7a1-43e2-bb65-182c5df509e7,182470.23
URML,a070bd3d-9557-4b7c-be87-e545856b0e12,182470.23
URMM,4603b864-bcd5-40a5-9a1c-01093caf39b4,181976.23
URMM,15ce3c6f-31ea-45ac-ba43-b9acd5cfeb81,181698.23
URML,50bd3d37-5266-49ae-96ea-5e2dd78b720f,181398.23
URML,deda1091-7e79-4ecd-a4d2-a5d332c9f567,181382.23
URMM,e72fa895-8160-416a-8ccc-df88edbb3a6f,181237.23
URML,e4ee0102-b338-492f-9b52-6becfbfa6a7c,180586.23
URML,1a56adc5-ef4b-4da6-9cc5-7fd167e6c25d,179984.23
URMM,33e684da-2b64-4a54-8210-17bd560ae745,179657.23
URML,e5ac28e2-a036-46fc-8d84-c7f9b8af5d36,179289.23
URML,04ee8ab9-9bb9-4fa3-91ed-556272275769,178490.23
URMM,36a8c131-3055-42d6-b47b-9aa3b4bd0c6f,178099.23
URMM,396b52c3-f5fa-4771-86af-792da87e0f56,178066.23
URML,7433102e-df16-4e15-8a7b-f835931150c9,178057.23
URML,c8a8f56b-457a-4a63-8619-02b8a31b7460,177987.23
URML,5db2b02f-c871-4cc8-b69f-72af9e6f3aab,177798.23
URMM,5e61847b-e764-49a2-8662-d78904bc96c8,176995.23
URMM,0ae9a3ba-5e7d-4f22-8f79-baec7ee9069d,176495.23
URML,a8a13199-09d4-41ab-91e1-606b9a0b9b24,176441.23
URMM,abd9ecc5-7ed0-4268-bc67-52c4658ec71d,176315.23
URML,ef737b03-409b-4719-aa7e-50106057452e,175948.23
URMM,fde4067b-ec28-4076-8227-94d3b9a1124f,175601.23
URMM,c7ca1623-865e-4aaf-a7c5-ed5253c1e871,175479.23
URML,fad472fd-d9dd-4dc8-bf4f-28124b62e24f,175442.23
URML,11a4f3e2-d460-43ce-810a-f8295ed9dcae,175168.23
URMM,e404d909-0d78-402c-be6b-466d6e2a3dd5,174725.23
URML,dd96c522-2b83-418c-870d-cfe1617ab17e,174120.23
URMM,36370d6a-c181-4a75-bfaf-546cfce0ee61,174075.23
URMM,08708623-999b-4d0e-b56c-7b114830ec20,173932.23
URMM,4bf1df36-91da-4e44-8199-d3f45df82475,173509.23
URMM,597139f8-d421-4a90-93bd-f5204b1c0924,173136.23
URML,4166b999-f59e-41d5-8093-5a6da56ac29a,172530.23
URML,d9142149-6a43-4817-b845-c16f49250b31,172486.23
URML,dfce6760-156d-467f-a216-543a180dd737,171984.23
URML,0c91d819-ec26-4c36-847e-5585db0b4501,171954.23
URML,3dc4adbb-6e12-4fdc-8556-a80590b14ffc,171827.23
URML,bcab0dc3-fea2-4f03-a063-ebd9b40ef6aa,171442.23
URMM,1dba1fb8-b5e0-4e33-8be5-f4888dff5742,171383.23
URML,83bd04ec-7dd9-4bfc-b6cf-de04b41b7951,171383.23
URML,6debc4a8-1aa4-4466-84ec-66abb9428182,171109.23
URML,400e3bf9-2b1f-49e0-b9b9-d7413e4d105b,170746.23
URML,180f595e-3141-4c2e-9592-cc8de42fde68,170730.23
URMM,c00800c1-3064-468f-b190-b13001d88484,170281.23
URML,07640890-36e2-4f54-9e3b-d758758dba0d,170000.23
URMM,c95a8924-0252-4c76-aa47-6611c697702c,169857.23
URML,fb97693d-3ed6-43b5-97c4-c3fad1e7c403,169470.23
URMM,f5c73d16-78c8-4658-bbc5-781336ebeb63,169114.23
URML,bc732ee4-33a2-49d2-8224-d975816b4825,169017.23
URMM,ea5d6ece-a9da-4cab-a02e-e02c26cb3ee5,169015.23
URML,1c31ac40-5405-4b9b-9618-f557d5a514c0,168640.23
URMM,792b07bd-4f5d-4086-9753-be636f4fafb9,168560.23
URML,dcc1f25f-0d0a-43fc-b9af-724a018634de,167639.23
URML,556ed89d-c482-4245-bd8b-f907325871f0,167327.23
URML,45473cc6-9bca-4f21-9427-888ef789315e,166847.23
URMM,b0928041-3476-4f11-910d-e56ac915898a,166777.23
URMM,f4cd4d15-9cae-4c83-ac8b-459e9133ee00,166777.23
URMM,7641ed93-38ae-4c4e-86ea-bc25aac19e7f,166485.23
URML,918792dd-a0b6-4444-bf69-4eb34651fc54,166323.23
URML,0f2b45ac-7ca6-4ff1-8b29-5949b9f01813,166095.23
URMM,0897c374-6cdd-4291-aecd-a0fc77275c76,166048.23
URMM,0add94f6-57b6-444c-8c98-9f28f7fcb7e8,166017.23
URML,5751b194-2558-4248-a0e3-995d4c7f16c9,165983.23
URML,bbf0af1f-f6ea-4db4-bc5f-d2550800f55b,165733.23
URML,ec1b34c5-c645-45d0-9e62-7885fe4c0faa,165664.23
URML,227898fd-06eb-450c-9dcf-e2410a1ad6b1,164313.23
URML,773c7368-8157-41b8-9468-ef58106f7f5e,164017.23
URML,602a6586-1dcb-40e1-91c2-1d64455832e6,163992.23
URML,57f786fe-aee5-497b-8d12-3f585087d028,163916.23
URMM,2cc844fc-44b3-4df5-a932-a7bdd208d4d5,163875.23
URMM,71610848-1cd4-4248-9667-50cf89c17555,163714.23
URML,7766a6ed-1fc6-4ec6-8f9d-d3ea839a77c0,163703.23
URMM,2163cfea-fa95-4cb3-a30f-29151aa5e48b,162904.23
URML,6f51ca10-521d-4eeb-9bb9-9f322c62b864,162784.23
URML,aa1d6e3f-2b0c-4f4b-931b-bc46764e64f0,162761.23
URML,451e64be-b194-41c3-802c-fbaa27a71099,162726.23
URMM,335a6a8c-b82c-4c65-af3b-cdb7a3d2eec1,162656.23
URML,7a64a780-c1cc-4989-b43f-9f797728dc56,162528.23
URML,825e7318-179d-4d7b-b74e-968808ce0a16,162271.23
URML,c9e7690e-c1c5-4f78-9621-215359382b71,162100.23
URMM,8ec4b2e6-9f34-4b05-aec5-a696e43fee3d,162023.23
URML,ad87cbd3-c1d8-4e7b-b465-61005a59ecd2,161193.23
URML,ecb5bfd9-4499-4932-8d7c-501596d12776,160689.23
URML,32fa64e6-fcd3-419d-b92b-aae3e30574e3,160424.23
URMM,820824c3-625f-46d6-a04c-c26bb5ef083f,160176.23
URMM,3353a075-c98b-49f7-ab68-f8a71afe3b61,159956.23
URML,fd4c2e83-121a-474c-bed2-387dde7a9a54,159898.23
URML,94a91957-e04e-440a-bc72-b849b58fb3cf,159628.23
URML,5f75ccfe-e002-4c2b-8445-3226f03137ff,158552.23
URML,9c2c2337-1f2f-49b1-beaa-7bb1042710b9,158354.23
URML,c0ea5a3f-376c-4eda-a3dd-80daea79c91d,158151.23
URML,c7a39245-2d26-4759-92ac-05b9163d6b52,157659.23
URML,371145f1-6160-4113-abcf-67883986cccc,155983.23
URML,dd15534d-4a76-4ca2-9d93-6e68a9f2aaab,155720.23
URMM,69dd2aa5-c77c-4148-aed3-07d4c54082f8,155476.23
URML,a40292d5-0a9d-4d29-80e6-1d79439a1f0f,155069.23
URML,d653954d-c853-4054-b9a2-4067292f55c1,154999.23
URML,4b08b294-776c-411b-ab14-e07f9a465612,154946.23
URML,f685ea92-5805-4662-8709-de5c04596ad0,154837.23
URML,a7435c0b-8023-4784-b8c7-143438d11791,154084.23
URMM,ea836b9e-55e4-4be0-b93a-c451510d8c9a,153421.23
URML,5c87e228-2a80-4edc-ab10-a99912ff9726,153365.23
URML,9a657243-9d73-4af5-834f-cb373aaadb22,153313.23
URML,74d9c271-d4b6-43ec-bf08-5fcdabb98004,153013.23
URML,39ddc0f9-b60d-40ee-8140-05acecaadc23,152519.23
URML,8e17486d-66b7-4860-a8df-d4764ee67733,152370.23
URML,c0538636-058a-48c6-a8f0-80f66b24f8f2,152024.23
URML,87090d1b-9bfc-4dbb-93a7-a58cc59d98b1,151991.23
URML,f7e006d4-493d-42b7-a13c-f532ee2f7427,151743.23
URML,0a446430-cf3c-489b-b8d3-7c275934429b,151723.23
URML,1bc3172b-6c1d-4d3d-acbc-a8c4b21287bd,151621.23
URMM,9cfde637-dbc1-4d8f-b1e7-d9009a43f55d,151529.23
URMM,579a9de1-1829-402a-9e90-26442cec5b0d,151237.23
URML,b084b4fc-c489-4a9e-a96f-060f6be99b0f,151234.23
URML,01ed1364-cd66-4202-b7fb-261e8bdfa89f,150783.23
URMM,90ee1a43-0f6f-4f81-8d92-a29f27b80c49,150734.23
URML,f7f6e83d-5c26-4965-bc14-921c5842a9da,150628.23
URML,940cb786-6d94-4e82-a1af-8fbe70ee774e,150554.23
URML,052fbd04-a3c4-4214-b1d1-0b7d7549a161,150319.23
URML,20c6fef1-0696-4262-acb4-67d337c70d8d,150210.23
URML,b9bc7d19-6d46-473b-b40c-383d359e0eee,150152.23
URML,5fc22957-5120-4cdb-9112-a1997741ae26,149988.23
URML,38b83c4b-2c37-48cb-a0f3-57e49b05e1ae,149757.23
URML,efe294c5-5e79-4c42-a8b2-6ed47f654d36,149594.23
URML,2027bb6b-19fc-4352-b253-fbc82d7a2664,149539.23
URML,b57aa1df-d56e-47b9-83a6-77087096a9ca,149513.23
URML,76d2af21-d4e2-4573-941d-d4428e4ea579,149415.23
URML,99e79bb9-7383-421a-b887-f71ca3d5eb04,149234.23
URML,efdab79b-76dd-4591-a585-1fcc62f953e2,149192.23
URML,ab772d15-2249-45dd-9532-ffc8d7fd94e5,148810.23
URML,ad89f40e-631b-47be-abab-f9f82b334401,148398.23
URML,7a4a2e29-5ac4-4023-a723-856ab4025cbc,148371.23
URML,c24d965b-07a2-4a76-9590-a9435a1dea32,148323.23
URML,0845c6cb-ed75-4738-99f4-2d371da80a26,148310.23
URMM,3ebd0c37-f38e-4c06-8f7e-db69964e176f,148164.23
URML,3e37e993-457e-4fd9-a858-2eea6f71e6af,147931.23
URMM,a1f1f772-d97c-4519-b3ff-bfabd388b243,147892.23
URML,536b79e3-2eb0-4b93-95a8-8e9582e471ee,147795.23
URML,21037d54-1233-4eb5-b8bd-e387f28bdd9f,147644.23
URML,4a21833e-d516-424b-b820-fa79ecb5d055,147602.23
URML,9aeca48e-a4dc-468e-9c42-bda7649b054d,147602.23
URML,379b9071-2ad3-40a8-af41-99c93c9f71c8,147126.23
URMM,5eead12f-7bcd-473f-a34e-5c7363deebbc,147113.23
URML,eb8eef93-9353-4fa3-a79b-4b60f44629a5,146992.23
URML,9c190a5d-1158-498f-8f46-44a88076844b,146901.23
URMM,f01e7f02-bd83-4393-a670-ed98030ac41c,146822.23
URML,3c05d1b5-1b83-4bee-803c-7768b179d4cf,146807.23
URML,29983199-4360-49ec-8c82-cf6b74148bfd,146789.23
URML,53314672-deb2-4a42-8689-cfabfc7b6c5d,146524.23
URMM,6909d4a7-5600-4ba1-9d98-db18d3f56949,146433.23
URMM,df4bfd36-dce3-433c-8919-e27059e569a5,146255.23
URML,0ffb981e-b34b-4d40-ab4e-b9c6fbce1d7c,146196.23
URML,4fa6e55a-ab71-42de-882c-5d0ff1ecd550,146011.23
URML,246383df-c3c9-4374-87f1-809641bb3c01,145910.23
URML,f0e76478-f0e0-4873-8178-111f583c86f4,145795.23
URML,064f57a3-6d9e-456e-82c3-df8a9416fea8,145795.23
URML,b187a00c-4666-4fac-8be5-ff0bbdad130f,145632.23
URML,91c82737-9fe2-4e7d-87e9-f08f0791b1b9,145535.23
URML,0437489c-087b-4359-be1f-723dc50f7f7e,145535.23
URML,0cbf1879-b5a5-4296-8201-0a6b7f0e1d90,145461.23
URML,3b01a22a-f76a-49c1-b929-f85a211a94ec,145392.23
URMM,f8811e63-81b9-4aa7-9c3d-2e7c90750287,144615.23
URMM,2601ea51-4a2c-4dd0-93c0-9e1b26828611,144615.23
URML,49f91011-70d0-4db3-aa7a-1a9f08287c6e,144605.23
URML,8306f1e8-b65b-487d-ade2-54810313ca57,144294.23
URMM,f6c16e24-4c90-42fc-8efd-381085e3e4f1,144064.23
URMM,3ee963e6-df21-497d-b24f-da6d0d1b8a32,144044.23
URML,8c406996-1cd8-4315-a43c-3c69841f1185,143945.23
URML,0d29b9fc-f634-4805-b200-1c6561887255,143499.23
URML,48fd1236-4d42-49e7-8ea1-14ef62614058,143378.23
URML,83b90c86-f5fb-4312-b91d-7030b420db6a,143201.23
URML,2f59a11e-82c5-4dbb-bd21-8e0002fc083a,143014.23
URML,6e657ffb-7cce-42d3-8914-5763085c06d5,142915.23
URMM,4423ab82-fd71-4fe9-baf2-417ba37e988b,142701.23
URMM,ee04aebd-6fba-4483-be03-b7b793047fd9,142605.23
URML,f3258afd-f027-407b-a4fd-d6409c42c80d,142379.23
URML,71725686-dc4e-4104-af43-e49c5f051a64,142118.23
URMM,17a47359-3170-422f-99df-f5c216948fd1,141761.23
URML,aee4cd72-88c5-47b8-a518-5092de92dd1a,141426.23
URML,9127e426-3409-4a26-814d-2350e9c4e9a5,141426.23
URML,4801d9f2-591b-4b25-ad7e-d5f340db9cab,140779.23
URML,d57f36da-2c2b-41b5-a4a0-0940416b12ca,139511.23
URML,969dcaee-4940-470a-a5da-12413d02a268,139154.23
URMM,aa59b89a-8723-4218-86f3-785cd27c235f,138794.23
URML,b8cbf1b3-8ddf-4129-a911-235e8f25524a,138781.23
URML,cac9aa38-3f8d-4bcb-af9d-e0d8250df857,138664.23
URML,3c23f49f-19d2-4855-9f47-6cc770266b5a,138603.23
URMM,4a6cae78-c5b9-4dfa-8dfd-0f8808680924,138290.23
URML,10bc82c4-7f27-4e7d-af6b-7a3aa09d7f63,137863.23
URML,17707aa9-c0c6-44af-be8b-324e628768d6,136408.23
URMM,c60437cc-828c-4651-9f3f-c864260e442a,135955.23
URML,2a41bd9b-1a59-42de-959b-f8a7e69227e0,135906.23
URML,1bdf0949-7f04-479d-a97e-516c6075e57b,135839.23
URML,f6261702-9021-4bdd-b065-05ceeee1182d,135829.23
URML,f3fc95d7-79bb-494f-ac09-fbaf771e419d,135827.23
URMM,8fe1ad78-75cb-408e-9de0-635c15ad3457,135820.23
URML,e1d7f583-ce33-4a25-951e-baddfb47a784,135682.23
URML,bcbd3684-705f-4f97-b225-b7b69ced87fb,135648.23
URML,8924727f-4ce7-42e8-93db-b8e5b50d6f69,135630.23
URML,5a648875-244f-4ce3-8bc1-911673e7ae3a,135196.23
URMM,c06dd463-bf66-4e0a-a364-351be8a4d88a,135108.23
URML,c5f4e345-123f-475b-8de4-a65cf1d9c5f5,135033.23
URML,83908e78-20e7-4b2e-9a4b-f6599be74a8c,135033.23
URMM,23f26080-f7cf-4c0f-96a9-afcfb51fbcf3,134979.23
URML,307e8b07-f8bf-4517-aca2-01917952e8bb,134817.23
URML,60eaa76b-3021-4133-9733-c6150af503da,134537.23
URML,baa444f7-5048-4dc7-ab9f-6858d578b441,134381.23
URMM,db910068-3ea2-4eaf-9b80-c8c018c51b08,134040.23
URML,72704fa8-2b68-4659-ac73-4225568b2233,133930.23
URML,a039635e-0135-4974-b5a0-80e096ebbd4a,133476.23
URML,ae198ab5-6225-4847-9316-9b2266ccece4,133441.23
URMM,207c7a5e-93be-47fb-9b1e-364ba71d4406,133042.23
URMM,55a25fe5-7da2-4809-ba3b-163c3942ac30,132938.23
URML,650db73d-0f58-4d49-9da4-58edd3516a5e,132449.23
URML,9a2ad2e1-6a46-4dae-bdc6-d66411590a4b,132321.23
URMM,41079597-de6d-43e0-8087-31836e4ff512,132190.23
URML,ce8b26b4-95a3-439d-bca0-67a7da9bdf63,132099.23
URMM,45bcde7d-d0cb-4203-a1aa-953c49567a9c,131900.23
URML,fe36da12-cdaf-4459-9870-a48b2f53f03a,131841.23
URMM,551d2e73-516d-4949-9422-59b5a01a929f,131623.23
URML,aa64f7f0-1e47-4aae-a959-9689b5530d68,131572.23
URML,f1ee4176-cc0f-478c-b3b0-493f3716f39b,131509.23
URML,ca3a971f-8f91-4559-89b2-e50101c04354,131400.23
URMM,6f343505-7216-494d-9482-9aef7aee241c,131345.23
URML,bf1b146e-a3c2-4cc3-93cf-e47952bde673,131252.23
URMM,dce2d67b-b888-4235-9d1d-0bfc52b1c89d,130942.23
URML,93983795-b8ab-4a48-b2ca-4332b3d0f194,130937.23
URML,169c3d54-4861-41f3-89e7-bed0ed8f19e2,130879.23
URMM,241aa505-f9df-4186-81cd-d9482dce1ca4,130580.23
URML,f09a05ef-ec91-42ca-811e-46edb1219622,130151.23
URMM,c626d38f-112d-4913-ad6d-3bfe951d4ee6,129921.23
URMM,6570ab6f-e027-4850-ba63-90cd3b19b835,129572.23
URML,6469c225-3172-4bce-a08b-0271fe566784,129435.23
URML,569463a5-915f-4d7b-9ce8-2fa28a1874e5,129043.23
URML,2010e787-3d5c-4d6e-ab2b-41450c4c3a63,129026.23
URML,5f1ac8ad-34c4-4956-8783-017ce34858c5,128923.23
URML,e883731c-006a-4f17-a407-e1c368a6f98c,128804.23
URMM,ff2035aa-9583-483f-af7e-5373b8f37316,128575.23
URML,938fccc1-4ebc-49fd-87da-9c1a188c53e9,128544.23
URMM,aafba51d-34ca-466a-914a-a59108f4aab4,128394.23
URML,c71061fd-9ef6-4dc0-813d-3a29b955b039,128056.23
URML,82e6e035-a663-4fc1-a3d2-6590a15eeabd,128011.23
URML,4ff748fa-e217-4d7d-bff5-4ed505a9a6a9,127965.23
URML,86478c7f-e8f5-432b-9e78-e5a6d52e5817,127810.23
URML,cf365f67-cfbc-43a0-93b6-8042ec5520f8,127594.23
URML,5367a7ed-dbff-415d-a6f8-ffe59e3300ae,127260.23
URML,481dd4b8-0644-440b-8fac-f7703aee8c48,127195.23
URML,c82052f9-1529-4a92-9988-dbf549ce5570,126685.23
URML,5ac22b76-d7ce-4c3c-8710-0c7abe99d25c,126393.23
URML,9760fcbc-8558-4a6e-9c45-bd7605a42235,126140.23
URMM,8af9d541-7008-4a8c-94d1-dc7cf704c179,126107.23
URML,2d92f8d1-fbae-4aa2-96a4-10243510467c,126047.23
URML,0e7769ad-0760-459c-b489-8e6e16f7d4ef,126010.23
URML,e937e445-00d9-4eee-8143-71ce13031b2f,125972.23
URML,267534aa-c31c-45ee-9d4d-4af134a2f24b,125972.23
URML,d9b00bf0-c82a-4680-b340-88b56e3d64fe,125799.23
URML,3ea65f0c-cd9c-42e8-ab4d-73c1688d9f41,125798.23
URMM,bc0dcc15-dd2f-4d1a-9b67-1b2cb346aad2,125703.23
URML,be9069a3-0a24-47b2-a85e-851466f5d874,125328.23
URMM,d03eb96b-31ec-4032-8f21-b8f681e16c81,125311.23
URMM,2cd7a648-a468-405c-8c54-5fefc4a74033,125069.23
URMM,a8ca35f0-6cf9-4530-a90e-e2dad2d8b66f,124901.23
URMM,dd99803b-450e-47ac-a08f-c82307f2a769,124657.23
URML,4f6476a6-6c44-4cd8-a775-2588ab9a8bf4,124459.23
URML,fd1d92eb-4dda-4381-b1da-6151d1101007,124382.23
URMM,b8b37c0f-313f-4c4a-8f98-824f8e5f624d,124275.23
URMM,c20b784d-86cc-411f-a6ee-3e4f2fcfd12e,124100.23
URML,15a73d7b-e65b-4918-a03e-eea325870303,123900.23
URMM,3f28f4f0-6d4e-4937-912e-fefb713f1b72,123839.23
URML,3a1774d5-a8ab-4971-9654-22377459f125,123809.23
URML,feb279be-98d8-4b5f-ae0b-0dd8b8a0b11e,123587.23
URML,3ba33e15-c70e-4bf3-81fa-cf2646b2e9bc,123503.23
URML,90ba8444-f0e6-43da-9810-3b9ff09fd6c9,123500.23
URML,d8666043-fd84-4fa1-9fec-210e314e5cd3,123340.23
URML,fcf18db8-8ea1-4e94-b0ea-42e2adf6c086,123235.23
URML,2902409a-21e5-4a08-a13d-7c1037510364,123235.23
URML,3fa1f1c6-45e1-4c1d-8c89-1c95c9830b4a,123166.23
URML,f21ee1ea-30c8-4b53-9782-5d00b25d7812,122880.23
URML,ec1e37ef-7687-40e2-8634-af5ede6925af,122775.23
URML,0ac2cd06-20ef-4024-a574-64944be93636,122751.23
URML,45778aa1-dfb0-40a7-a4ac-8ecb6cd4d5b8,122704.23
URML,6e5bb5b0-0efd-4b69-a1a4-d560ed2a09fe,122647.23
URML,74deb90f-d5c2-4642-9dce-ebe48863b3ac,122596.23
URML,8e2638db-66d9-4534-a06f-167bcdf68297,122310.23
URML,1e6118f3-dada-4bea-a6fd-79896d1832d9,122306.23
URML,5795703d-64c5-4a92-ade7-1a954b40d126,122244.23
URML,f51ad4d2-3f44-4e82-9053-2c4bac65be5c,122229.23
URML,77d945a9-4b76-47b5-ad05-926d22dbddd8,122175.23
URML,2b948a2a-0071-44b1-96d3-23faac39712e,122089.23
URMM,ebc4b97e-f88c-4af7-b2ff-e7c1fd5a2824,121889.23
URML,9c4cc22d-ad3d-4aff-9218-a1113f39529a,121548.23
URML,f9ef8082-c045-4e7e-80c1-086d7a8f7c14,121207.23
URML,9ffa7ce3-ca14-4fcd-964e-58735cbd9b75,120912.23
URML,6ef15eec-d425-4913-a3cc-11a80a88bf11,120813.23
URML,6215fd3a-018b-4a4e-aff3-3df597273cc4,120796.23
URMM,fbfa2d08-2dd1-4145-a78b-870e9a090723,120742.23
URML,b04406d7-1ba7-4ef5-bc45-4a3a6f77738c,120694.23
URML,e27e361a-2870-4414-a00b-a1c7449345d2,120649.23
URML,d9ca6b9e-e909-4674-9386-313436cfe7a6,120521.23
URML,6376a42f-af8e-440c-8bb1-61f249d20718,120440.23
URML,7484b170-c8f1-494e-b4d9-a3dfe056505a,120338.23
URML,983e5516-51dc-4d24-a6db-90ff30252eb7,120330.23
URML,4cdd4ad3-47c0-410e-a931-e73331ac960f,119957.23
URML,f80c30fc-bb2d-4121-9262-253f34799ae6,119923.23
URML,896aade2-49f1-4b6a-894a-3bd304599309,119581.23
URML,e174817b-5a6f-4b01-bb60-cacf44a38c71,119490.23
URMM,8ba5ea1e-6a26-4150-a2c0-c900639bce99,119243.23
URML,e6b4224a-d54b-4117-aafe-dc79793f81d6,119115.23
URMM,e5993dc2-67c4-4ea1-b70a-1a17a6ea1f55,118953.23
URMM,d6dcad21-3e59-4d5e-bb86-da335d9784ea,118824.23
URML,25adbc77-bf10-455c-94c1-7bc039dfeb5d,118809.23
URML,ba5717d9-7d74-421f-bd3d-415242555410,118694.23
URML,a3727cbc-d908-4a4d-9f13-a9f46103efed,118404.23
URML,b462d050-3b6c-4b78-bbca-ae444efb631f,118302.23
URML,87d318b8-8e01-4914-83aa-1ca2cfcc3654,118275.23
URML,d40ac226-bad6-46fd-8273-70c576fe9da7,118189.23
URML,c27a4e49-2e92-4a97-861d-f8090058ddd4,118054.23
URML,b3e79d4b-77c0-4fbc-8c11-956e48eff223,118054.23
URML,1e9f3e85-751e-403c-a937-7adf78fd0dd5,117903.23
URML,bad1e7ab-9d20-4efd-8351-c90f82c16e9f,117673.23
URML,08bd68f1-67be-48d9-b571-dfec349c80a5,117507.23
URMM,be936992-a666-4a9c-a64e-a5dbf8f693e0,117235.23
URMM,770312a0-0c29-46e2-ab9a-512ed2f4712d,117136.23
URML,2aeee4af-6fd5-48e9-86bd-c08fcaf9b4cc,116713.23
URML,657c1cf1-156c-4c44-a281-8f47b9196380,116664.23
URML,5896f513-b0c2-49a4-a9a1-1dc0d5c16ee4,116538.23
URML,093c4fb1-5149-46f8-beba-34b6ce09d79b,116517.23
URML,0637444a-6b22-4d59-a04a-1d309a672d69,116353.23
URMM,f76c8893-1781-417e-8197-32d898484843,116341.23
URML,3646565b-a1e1-47c2-8a02-4b5b005a3768,116268.23
URML,a90bcf95-e0f3-4374-ab61-369ee6c358ce,115870.23
URML,02f1244a-74d8-4c7e-b09d-22b4d72e518c,115851.23
URMM,f130e95d-b6f0-482c-879c-3180a1fccf92,115799.23
URML,45eaafe7-43fd-4390-8250-b9b530e1f712,115557.23
URML,1f1b1175-d7b8-473d-b1ec-8ad03b674b33,115513.23
URML,6590527b-a26e-46b4-9971-55c840ae3b4f,115513.23
URML,ab915c8d-b84b-4322-92d6-fbf665af3ed5,115458.23
URML,0cde3163-8dcb-407b-bfb7-ac959d28928e,115404.23
URML,d3b9fcc7-b59e-4b50-a3bd-faace05f2c11,115336.23
URML,28308a3b-05b3-4cf0-a4e2-089803d398bc,114832.23
URML,713a0f70-07d2-4e66-8018-a158c158bf0e,114778.23
URML,6cc6de07-f3fc-4fda-9b2d-990e74fbddff,114441.23
URML,7bb0ab0f-77cc-4539-9c4b-7c4a41cb846d,114282.23
URML,d8ba15c0-4f63-4d0e-9351-769084122ff9,113980.23
URML,339925a6-d891-4a12-a8d3-e4ecf92b5ef1,113966.23
URML,41a95870-413c-4f41-89d1-c2da21b8176b,113671.23
URMM,4149b542-5988-4de0-a5df-3f10258e497d,113664.23
URMM,147f670d-bb3d-40c0-8ec3-7315b363b2a0,113438.23
URML,590acd03-cf7c-4884-82ef-891eaf81e8ca,113392.23
URMM,b8a95d08-2948-4e63-b08f-7d7bb8934272,113340.23
URML,b1222301-4ba4-4c99-8d88-d22a6876dbe4,113204.23
URML,8293c826-774f-46ea-b159-5fe7acd5e688,113187.23
URML,d71a7da8-289b-46f6-8e08-40d8181b62a4,113153.23
URMM,a184b2ac-3cdc-4b26-9257-49ae576890ca,112984.23
URMM,e6cce604-3c22-48fa-8ca1-afc6d462a9a3,112820.23
URMM,5637b15e-4cd4-49ca-b005-3548518c8003,112482.23
URML,903abb28-69d3-43ca-894f-43351cb62db6,112453.23
